product_id,name,category,subcategory,price,stock,initial_rating,added_date,description,price_range,popularity,conversion_rate,avg_rating
195,Acer Accessoires Souris Pro,0,28,-0.9270671585847966,55,4.1,2023-12-16 10:25:45.743084,Compact Acer Accessoires Souris Pro. Interface intuitive. Idéal pour souris. Catégorie Accessoires.,2,0.11093184765720475,-1.0653006365781017,0.8877740237469325
196,Dell Smartphones Android Plus,7,1,0.004741523550064126,109,3.8,2024-01-28 10:25:45.743084,Compact Dell Smartphones Android Plus. Longue autonomie. Idéal pour android. Catégorie Smartphones.,3,-1.9967732578296855,-0.456418175837613,1.1940979791767583
197,Sony Smartphones Android Standard,7,1,0.47122357018952876,48,4.3,2024-10-05 10:25:45.743084,Premium Sony Smartphones Android Standard. Haute performance. Idéal pour android. Catégorie Smartphones.,3,0.6655910859432285,-2.090786886246293,-1.8691415751214955
198,Xiaomi Smart Home Alarme Standard,6,0,-0.6422684467573739,242,4.2,2025-03-24 10:25:45.743084,Révolutionnaire Xiaomi Smart Home Alarme Standard. Design moderne. Idéal pour alarme. Catégorie Smart Home.,3,0.2218636953144095,0.42362651438244553,-0.3987865890583342
199,Lenovo Ordinateurs Laptop Lite,4,18,1.0842502636016873,15,3.9,2024-03-02 10:25:45.743084,Performant Lenovo Ordinateurs Laptop Lite. Interface intuitive. Idéal pour laptop. Catégorie Ordinateurs.,3,0.6655910859432285,1.644913023259261,0.42828809060219447
200,Apple Wearables Lunettes AR Plus,9,19,-0.34767914576179143,72,3.7,2024-12-03 10:25:45.743084,Performant Apple Wearables Lunettes AR Plus. Interface intuitive. Idéal pour lunettes ar. Catégorie Wearables.,3,0.5546592382860237,0.7619294082852209,-0.4906837756872815
201,HP Accessoires Cable Max,0,5,-0.8972089021775516,371,4.0,2024-08-21 10:25:45.743084,Premium HP Accessoires Cable Max. Design moderne. Idéal pour cable. Catégorie Accessoires.,0,-1.774909562515276,-0.552557511744006,0.5814500683171065
202,Lenovo Ordinateurs Ultrabook Pro,4,31,1.31011287189614,201,4.3,2025-02-14 10:25:45.743084,Révolutionnaire Lenovo Ordinateurs Ultrabook Pro. Interface intuitive. Idéal pour ultrabook. Catégorie Ordinateurs.,3,-1.331182171886457,-0.02632114678269738,0.5814500683171065
203,Samsung Accessoires Housse Pro,0,16,-0.7849414526788909,92,3.6,2025-07-11 10:25:45.743084,Performant Samsung Accessoires Housse Pro. Interface intuitive. Idéal pour housse. Catégorie Accessoires.,3,-0.11093184765720475,1.1112416076156104,0.19854512402982546
204,HP Gaming Manette Standard,3,20,-0.7489311386887545,136,3.7,2024-09-19 10:25:45.743084,Élégant HP Gaming Manette Standard. Longue autonomie. Idéal pour manette. Catégorie Gaming.,3,-0.443727390628819,0.1831174064962182,-1.8691415751214955
205,Lenovo Photo Appareil Photo Max,5,3,3.477360122604506,32,4.9,2025-02-01 10:25:45.743084,Révolutionnaire Lenovo Photo Appareil Photo Max. Interface intuitive. Idéal pour appareil photo. Catégorie Photo.,3,0.9983866289148428,0.12530628040954414,-0.4906837756872815
206,Apple Accessoires Casque Max,0,8,-0.919273200955071,87,4.3,2024-06-23 10:25:45.743084,Puissant Apple Accessoires Casque Max. Longue autonomie. Idéal pour casque. Catégorie Accessoires.,0,-1.774909562515276,-1.3216721989951494,-0.6438457534021944
207,Samsung Wearables Lunettes AR Max,9,19,-0.5466936477348616,418,3.6,2025-05-25 10:25:45.743084,Performant Samsung Wearables Lunettes AR Max. Haute performance. Idéal pour lunettes ar. Catégorie Wearables.,3,2.3295688008012996,-0.24924467733510422,-0.3987865890583342
208,Xiaomi Ordinateurs Desktop Lite,4,12,1.694925593983812,202,4.5,2024-12-26 10:25:45.743084,Élégant Xiaomi Ordinateurs Desktop Lite. Connectivité avancée. Idéal pour desktop. Catégorie Ordinateurs.,3,-1.2202503242292522,0.5912540744243612,-0.4906837756872815
209,Apple Wearables Smartwatch Max,9,26,-0.2856214051027413,38,3.6,2024-08-28 10:25:45.743084,Compact Apple Wearables Smartwatch Max. Connectivité avancée. Idéal pour smartwatch. Catégorie Wearables.,3,0.5546592382860237,-0.18897602322528367,0.7039796504890379
210,HP Gaming Console Standard,3,11,0.8583673849362865,113,4.6,2025-01-16 10:25:45.743084,Innovant HP Gaming Console Standard. Interface intuitive. Idéal pour console. Catégorie Gaming.,3,0.6655910859432285,-0.222936931493516,0.42828809060219447
211,HP Photo Objectif Plus,5,21,3.8122570562313225,332,4.6,2024-05-16 10:25:45.743084,Performant HP Photo Objectif Plus. Haute performance. Idéal pour objectif. Catégorie Photo.,3,-0.11093184765720475,-1.0234440549589918,-1.2564936642618445
212,Asus Gaming PC Gaming Standard,3,22,0.04695457105046323,246,4.5,2024-01-15 10:25:45.743084,Performant Asus Gaming PC Gaming Standard. Interface intuitive. Idéal pour pc gaming. Catégorie Gaming.,3,0.6655910859432285,-0.6898994201817102,-0.4906837756872815
213,Dell Accessoires Cable Standard,0,5,-0.8349788633654385,342,4.6,2025-03-06 10:25:45.743084,Innovant Dell Accessoires Cable Standard. Interface intuitive. Idéal pour cable. Catégorie Accessoires.,3,-0.9983866289148428,-0.17737961552393608,0.8877740237469325
214,Xiaomi Photo Stabilisateur Standard,5,29,1.1926055315072739,408,3.6,2025-09-30 10:25:45.743084,Compact Xiaomi Photo Stabilisateur Standard. Design moderne. Idéal pour stabilisateur. Catégorie Photo.,3,-1.6639777148580712,-0.5965069224440713,-0.03119784254254351
215,Lenovo Audio Casque Bluetooth Pro,1,9,-0.7740359931085598,369,4.6,2024-11-15 10:25:45.743084,Performant Lenovo Audio Casque Bluetooth Pro. Haute performance. Idéal pour casque bluetooth. Catégorie Audio.,3,0.0,0.5242030504075951,0.7039796504890379
216,LG Tablettes Android Tablet Standard,8,2,-0.36017582945158555,207,3.7,2024-05-06 10:25:45.743084,Élégant LG Tablettes Android Tablet Standard. Connectivité avancée. Idéal pour android tablet. Catégorie Tablettes.,3,1.6639777148580712,-0.07925616574330217,1.0715683970048269
217,Asus Audio Enceinte Pro,1,14,-0.5871330377772608,311,4.0,2023-11-18 10:25:45.743084,Puissant Asus Audio Enceinte Pro. Connectivité avancée. Idéal pour enceinte. Catégorie Audio.,3,-0.5546592382860237,0.8147574878135823,0.33639090397324717
218,Dell Smartphones Android Plus,7,1,-0.10812390189157926,431,4.9,2025-09-25 10:25:45.743084,Innovant Dell Smartphones Android Plus. Connectivité avancée. Idéal pour android. Catégorie Smartphones.,3,0.7765229336004332,1.1206042640304112,0.3772340980305571
219,Apple Accessoires Casque Max,0,8,-0.8046138476844792,468,4.3,2025-03-22 10:25:45.743084,Élégant Apple Accessoires Casque Max. Design moderne. Idéal pour casque. Catégorie Accessoires.,3,-1.2202503242292522,-1.4202766460786294,-0.03119784254254351
220,HP Smartphones iPhone Standard,7,35,0.2130702609740026,393,5.0,2025-09-23 10:25:45.743084,Révolutionnaire HP Smartphones iPhone Standard. Design moderne. Idéal pour iphone. Catégorie Smartphones.,3,0.0,-1.0447909115847378,-0.9501697088320195
221,Dell Ordinateurs Ultrabook Pro,4,31,-0.4128585235469215,296,3.6,2024-02-20 10:25:45.743084,Élégant Dell Ordinateurs Ultrabook Pro. Design moderne. Idéal pour ultrabook. Catégorie Ordinateurs.,3,0.33279554297161423,-1.1039982309052032,-0.9501697088320195
222,Xiaomi Tablettes Android Tablet Pro,8,2,-0.14878626601441272,359,4.2,2024-12-14 10:25:45.743084,Premium Xiaomi Tablettes Android Tablet Pro. Connectivité avancée. Idéal pour android tablet. Catégorie Tablettes.,3,0.33279554297161423,-1.1039982309052032,-0.4906837756872815
223,Samsung Gaming Jeux Lite,3,17,0.02764704272194939,210,3.6,2025-01-26 10:25:45.743084,Compact Samsung Gaming Jeux Lite. Interface intuitive. Idéal pour jeux. Catégorie Gaming.,3,1.331182171886457,-0.4036966045341073,-0.03119784254254351
224,Dell Accessoires Cable Max,0,5,-0.873441892240352,354,4.4,2025-04-23 10:25:45.743084,Polyvalent Dell Accessoires Cable Max. Connectivité avancée. Idéal pour cable. Catégorie Accessoires.,0,-1.1093184765720474,-0.7832919179193489,0.8877740237469325
225,Samsung Gaming PC Gaming Pro,3,22,0.7241775292567463,58,3.6,2025-09-09 10:25:45.743084,Performant Samsung Gaming PC Gaming Pro. Haute performance. Idéal pour pc gaming. Catégorie Gaming.,3,0.5546592382860237,-0.664428738980536,-1.2564936642618445
226,Dell Smartphones Feature Phone Lite,7,15,-0.04729251867491768,155,3.8,2025-09-27 10:25:45.743084,Puissant Dell Smartphones Feature Phone Lite. Interface intuitive. Idéal pour feature phone. Catégorie Smartphones.,3,-0.6655910859432285,3.8523720606943614,0.15259653071535104
227,HP Accessoires Clavier Lite,0,10,-0.7908299954394509,121,3.9,2024-01-31 10:25:45.743084,Polyvalent HP Accessoires Clavier Lite. Interface intuitive. Idéal pour clavier. Catégorie Accessoires.,3,-0.33279554297161423,-0.4216443734884923,0.8877740237469325
228,Asus Ordinateurs Laptop Pro,4,18,1.3413495135278881,119,4.6,2024-03-06 10:25:45.743084,Élégant Asus Ordinateurs Laptop Pro. Haute performance. Idéal pour laptop. Catégorie Ordinateurs.,3,0.5546592382860237,-1.1398814547357883,1.1940979791767583
229,Sony Ordinateurs Ultrabook Lite,4,31,0.9360333112257362,296,3.7,2024-03-30 10:25:45.743084,Compact Sony Ordinateurs Ultrabook Lite. Design moderne. Idéal pour ultrabook. Catégorie Ordinateurs.,3,0.2218636953144095,0.9265091945081932,-0.9501697088320195
230,Acer Audio Soundbar Standard,1,27,-0.5816803079920951,321,4.8,2024-12-13 10:25:45.743084,Élégant Acer Audio Soundbar Standard. Haute performance. Idéal pour soundbar. Catégorie Audio.,3,0.5546592382860237,-1.1398814547357883,-0.6438457534021944
231,Samsung Audio Enceinte Plus,1,14,-0.9228407862420196,434,3.7,2024-12-19 10:25:45.743084,Puissant Samsung Audio Enceinte Plus. Connectivité avancée. Idéal pour enceinte. Catégorie Audio.,2,0.0,0.0012050630768173883,1.4391571435206176
232,HP Smartphones Feature Phone Standard,7,15,-0.7331202493488691,61,3.6,2025-07-01 10:25:45.743084,Performant HP Smartphones Feature Phone Standard. Longue autonomie. Idéal pour feature phone. Catégorie Smartphones.,3,1.8858414101724807,0.25099514657808414,0.8877740237469325
233,Xiaomi Accessoires Cable Standard,0,5,-0.9453206276239847,157,4.1,2024-02-17 10:25:45.743084,Performant Xiaomi Accessoires Cable Standard. Longue autonomie. Idéal pour cable. Catégorie Accessoires.,2,-0.5546592382860237,0.8147574878135823,-1.5628176196916703
234,Apple Wearables Lunettes AR Pro,9,19,-0.5597173610693186,39,5.0,2024-04-25 10:25:45.743084,Polyvalent Apple Wearables Lunettes AR Pro. Longue autonomie. Idéal pour lunettes ar. Catégorie Wearables.,3,1.4421140195436617,-0.4304758153549357,-1.4096556419767574
235,HP Smartphones Android Standard,7,1,-0.45857834522142343,241,3.7,2024-01-10 10:25:45.743084,Innovant HP Smartphones Android Standard. Connectivité avancée. Idéal pour android. Catégorie Smartphones.,3,0.0,0.0012050630768173883,-0.6438457534021944
236,Dell Ordinateurs Laptop Max,4,18,2.0291637405547993,39,3.7,2024-11-11 10:25:45.743084,Élégant Dell Ordinateurs Laptop Max. Connectivité avancée. Idéal pour laptop. Catégorie Ordinateurs.,3,1.5530458672008665,-0.047825998235443055,-0.29376123291096506
237,Xiaomi Audio Écouteurs Lite,1,37,-0.682778783098093,452,4.6,2024-05-26 10:25:45.743084,Premium Xiaomi Audio Écouteurs Lite. Design moderne. Idéal pour écouteurs. Catégorie Audio.,3,-0.6655910859432285,0.2864766925299688,1.4391571435206176
238,Lenovo Ordinateurs Workstation Pro,4,33,1.2136765821083133,357,4.0,2024-10-16 10:25:45.743084,Compact Lenovo Ordinateurs Workstation Pro. Interface intuitive. Idéal pour workstation. Catégorie Ordinateurs.,3,-0.7765229336004332,-0.8745124971049498,-1.8691415751214955
239,Sony Composants Processeur Max,2,23,-0.3697839852812081,189,4.6,2024-05-28 10:25:45.743084,Innovant Sony Composants Processeur Max. Connectivité avancée. Idéal pour processeur. Catégorie Composants.,3,2.3295688008012996,-1.3541700026818173,1.0715683970048269
240,Sony Audio Soundbar Max,1,27,-0.7878198453535881,233,3.8,2025-07-06 10:25:45.743084,Puissant Sony Audio Soundbar Max. Connectivité avancée. Idéal pour soundbar. Catégorie Audio.,3,1.8858414101724807,-1.3101928753048337,0.2313655478258789
241,HP Accessoires Casque Standard,0,8,-0.8967730892021573,14,4.2,2024-12-22 10:25:45.743084,Élégant HP Accessoires Casque Standard. Longue autonomie. Idéal pour casque. Catégorie Accessoires.,0,-1.1093184765720474,0.5242030504075951,-1.4096556419767574
242,Dell Accessoires Cable Pro,0,5,-0.8268200390586387,123,3.9,2024-03-09 10:25:45.743084,Polyvalent Dell Accessoires Cable Pro. Interface intuitive. Idéal pour cable. Catégorie Accessoires.,3,-0.7765229336004332,0.3417618920363934,-0.03119784254254351
243,Dell Audio Écouteurs Lite,1,37,-0.7154546210671896,227,4.2,2024-06-30 10:25:45.743084,Performant Dell Audio Écouteurs Lite. Longue autonomie. Idéal pour écouteurs. Catégorie Audio.,3,0.6655910859432285,-0.6898994201817102,-0.03119784254254351
244,Apple Ordinateurs Laptop Standard,4,18,0.846955166092241,386,4.7,2025-01-12 10:25:45.743084,Performant Apple Ordinateurs Laptop Standard. Haute performance. Idéal pour laptop. Catégorie Ordinateurs.,3,-0.9983866289148428,-0.17737961552393608,0.2313655478258789
245,Dell Smart Home Alarme Plus,6,0,-0.6508326784831452,279,4.6,2025-03-30 10:25:45.743084,Compact Dell Smart Home Alarme Plus. Connectivité avancée. Idéal pour alarme. Catégorie Smart Home.,3,-0.7765229336004332,0.3417618920363934,-1.8691415751214955
246,Lenovo Audio Soundbar Max,1,27,-0.5748795985388497,424,4.3,2024-08-16 10:25:45.743084,Révolutionnaire Lenovo Audio Soundbar Max. Connectivité avancée. Idéal pour soundbar. Catégorie Audio.,3,-1.331182171886457,-0.02632114678269738,-0.03119784254254351
247,LG Smartphones iPhone Plus,7,35,-0.6497380784519223,446,4.9,2025-06-22 10:25:45.743084,Révolutionnaire LG Smartphones iPhone Plus. Design moderne. Idéal pour iphone. Catégorie Smartphones.,3,-0.6655910859432285,-0.3078392021640968,-1.4096556419767574
248,Samsung Audio Casque Bluetooth Lite,1,9,-0.5710383632440954,47,3.9,2025-07-04 10:25:45.743084,Compact Samsung Audio Casque Bluetooth Lite. Design moderne. Idéal pour casque bluetooth. Catégorie Audio.,3,0.0,1.0472010377383725,-0.8188880136478083
249,Asus Ordinateurs Ultrabook Standard,4,31,0.9623746582734042,188,3.9,2024-08-10 10:25:45.743084,Innovant Asus Ordinateurs Ultrabook Standard. Design moderne. Idéal pour ultrabook. Catégorie Ordinateurs.,3,0.11093184765720475,-2.090786886246293,1.8067458900364084
250,HP Ordinateurs Desktop Lite,4,12,1.23060234185037,303,4.4,2025-08-25 10:25:45.743084,Révolutionnaire HP Ordinateurs Desktop Lite. Interface intuitive. Idéal pour desktop. Catégorie Ordinateurs.,3,-0.2218636953144095,-0.456418175837613,-0.03119784254254351
251,HP Audio Écouteurs Standard,1,37,-0.7850732100900566,46,4.4,2024-12-18 10:25:45.743084,Premium HP Audio Écouteurs Standard. Connectivité avancée. Idéal pour écouteurs. Catégorie Audio.,3,-0.9983866289148428,-0.17737961552393608,-0.03119784254254351
252,Lenovo Audio Casque Bluetooth Lite,1,9,-0.7460932867559547,183,3.6,2024-11-03 10:25:45.743084,Performant Lenovo Audio Casque Bluetooth Lite. Longue autonomie. Idéal pour casque bluetooth. Catégorie Audio.,3,0.5546592382860237,0.7619294082852209,1.0190557189311429
253,Dell Audio Casque Bluetooth Standard,1,9,-0.83098560028857,104,4.4,2025-03-06 10:25:45.743084,Performant Dell Audio Casque Bluetooth Standard. Haute performance. Idéal pour casque bluetooth. Catégorie Audio.,3,-0.5546592382860237,1.3958663626255574,-0.03119784254254351
254,Sony Smartphones Android Lite,7,1,0.5214940901419848,368,4.1,2025-09-17 10:25:45.743084,Performant Sony Smartphones Android Lite. Interface intuitive. Idéal pour android. Catégorie Smartphones.,3,-1.9967732578296855,1.1779505345710668,1.0715683970048269
255,Asus Audio Casque Bluetooth Plus,1,9,-0.704356592972847,459,4.6,2025-07-14 10:25:45.743084,Premium Asus Audio Casque Bluetooth Plus. Haute performance. Idéal pour casque bluetooth. Catégorie Audio.,3,0.5546592382860237,0.2864766925299688,-0.03119784254254351
256,HP Ordinateurs Laptop Plus,4,18,2.0591030784458386,246,4.7,2024-12-23 10:25:45.743084,Polyvalent HP Ordinateurs Laptop Plus. Design moderne. Idéal pour laptop. Catégorie Ordinateurs.,3,-0.6655910859432285,-0.3078392021640968,0.42828809060219447
257,Acer Audio Enceinte Standard,1,14,-0.7077924208486297,263,4.3,2025-03-15 10:25:45.743084,Élégant Acer Audio Enceinte Standard. Design moderne. Idéal pour enceinte. Catégorie Audio.,3,1.5530458672008665,-0.456418175837613,0.8877740237469325
258,HP Accessoires Souris Plus,0,28,-0.919060362060111,205,3.5,2025-04-11 10:25:45.743084,Innovant HP Accessoires Souris Plus. Longue autonomie. Idéal pour souris. Catégorie Accessoires.,0,1.1093184765720474,0.08837139429861349,1.4391571435206176
259,Dell Audio Soundbar Standard,1,27,-0.6993802169049728,17,4.5,2024-08-16 10:25:45.743084,Polyvalent Dell Audio Soundbar Standard. Haute performance. Idéal pour soundbar. Catégorie Audio.,3,1.4421140195436617,0.399679720090743,1.5004219346065826
260,Lenovo Wearables Smartwatch Lite,9,26,-0.8420633580119641,363,4.6,2024-04-03 10:25:45.743084,Performant Lenovo Wearables Smartwatch Lite. Interface intuitive. Idéal pour smartwatch. Catégorie Wearables.,3,-0.11093184765720475,-0.4897726393153412,-0.4906837756872815
261,Lenovo Gaming Jeux Standard,3,17,0.8817999337528344,250,3.9,2025-02-12 10:25:45.743084,Puissant Lenovo Gaming Jeux Standard. Interface intuitive. Idéal pour jeux. Catégorie Gaming.,3,0.0,1.0472010377383725,-0.5563246232793867
262,Lenovo Composants SSD Max,2,25,0.6969138803309184,237,4.2,2024-02-23 10:25:45.743084,Compact Lenovo Composants SSD Max. Interface intuitive. Idéal pour ssd. Catégorie Composants.,3,1.5530458672008665,-0.865010353439783,0.5814500683171065
263,Samsung Composants Processeur Standard,2,23,0.5136494565848878,339,4.9,2024-03-09 10:25:45.743084,Polyvalent Samsung Composants Processeur Standard. Connectivité avancée. Idéal pour processeur. Catégorie Composants.,3,0.7765229336004332,-0.7144763932705626,0.7564923285627221
264,Asus Gaming Jeux Pro,3,17,0.34372293692301714,406,3.9,2024-07-18 10:25:45.743084,Compact Asus Gaming Jeux Pro. Longue autonomie. Idéal pour jeux. Catégorie Gaming.,3,0.0,0.0012050630768173883,-0.03119784254254351
265,Lenovo Smart Home Caméra Max,6,6,-0.6563766249375793,452,3.8,2025-03-20 10:25:45.743084,Compact Lenovo Smart Home Caméra Max. Longue autonomie. Idéal pour caméra. Catégorie Smart Home.,3,-0.5546592382860237,0.8147574878135823,-0.33752179797236853
266,Lenovo Wearables Bracelet Connecté Pro,9,4,-0.16301606642030952,320,3.8,2025-03-28 10:25:45.743084,Élégant Lenovo Wearables Bracelet Connecté Pro. Design moderne. Idéal pour bracelet connecté. Catégorie Wearables.,3,2.10770510548689,-1.7118028374558745,-0.9501697088320195
267,Sony Photo Drone Lite,5,13,0.6567988162236962,364,4.3,2024-06-28 10:25:45.743084,Polyvalent Sony Photo Drone Lite. Connectivité avancée. Idéal pour drone. Catégorie Photo.,3,1.2202503242292522,-0.8047262616624137,-0.3987865890583342
268,LG Ordinateurs Laptop Max,4,18,1.5108098146579416,301,4.9,2025-08-09 10:25:45.743084,Compact LG Ordinateurs Laptop Max. Design moderne. Idéal pour laptop. Catégorie Ordinateurs.,3,-0.33279554297161423,0.691117301683375,-0.3987865890583342
269,Xiaomi Ordinateurs Laptop Max,4,18,1.008408670697609,65,4.4,2024-03-21 10:25:45.743084,Compact Xiaomi Ordinateurs Laptop Max. Design moderne. Idéal pour laptop. Catégorie Ordinateurs.,3,-0.6655910859432285,-0.3078392021640968,0.42828809060219447
270,Lenovo Gaming Console Plus,3,11,1.0115201726382146,335,4.0,2023-12-05 10:25:45.743084,Puissant Lenovo Gaming Console Plus. Design moderne. Idéal pour console. Catégorie Gaming.,3,0.33279554297161423,1.3629734074475213,0.6371453329407111
271,Samsung Accessoires Clavier Plus,0,10,-0.8019685642756906,452,4.5,2024-02-14 10:25:45.743084,Premium Samsung Accessoires Clavier Plus. Haute performance. Idéal pour clavier. Catégorie Accessoires.,3,-1.774909562515276,0.21655717550713768,0.5814500683171065
272,Lenovo Gaming Jeux Pro,3,17,1.0528413238168766,149,4.4,2023-12-29 10:25:45.743084,Élégant Lenovo Gaming Jeux Pro. Longue autonomie. Idéal pour jeux. Catégorie Gaming.,3,0.7765229336004332,-0.25570622894531914,0.33639090397324717
273,Acer Tablettes Android Tablet Standard,8,2,-0.19339121728674322,192,4.4,2024-01-13 10:25:45.743084,Polyvalent Acer Tablettes Android Tablet Standard. Longue autonomie. Idéal pour android tablet. Catégorie Tablettes.,3,1.2202503242292522,-1.2334131365237067,-1.4096556419767574
274,Dell Accessoires Cable Standard,0,5,-0.9219894306621795,395,3.7,2025-03-29 10:25:45.743084,Compact Dell Accessoires Cable Standard. Interface intuitive. Idéal pour cable. Catégorie Accessoires.,2,-1.4421140195436617,-0.6772788123793264,-0.03119784254254351
275,Acer Photo Appareil Photo Standard,5,3,1.731878480223057,146,4.5,2025-09-29 10:25:45.743084,Polyvalent Acer Photo Appareil Photo Standard. Haute performance. Idéal pour appareil photo. Catégorie Photo.,3,0.5546592382860237,1.237382124040473,0.49392893819429967
276,HP Smart Home Thermostat Standard,6,30,-0.5965080843409749,405,4.1,2023-12-02 10:25:45.743084,Innovant HP Smart Home Thermostat Standard. Connectivité avancée. Idéal pour thermostat. Catégorie Smart Home.,3,0.9983866289148428,-1.204349619583958,0.5814500683171065
277,HP Ordinateurs Ultrabook Plus,4,31,1.4973198827916676,182,3.5,2024-05-06 10:25:45.743084,Innovant HP Ordinateurs Ultrabook Plus. Design moderne. Idéal pour ultrabook. Catégorie Ordinateurs.,3,0.0,0.0012050630768173883,0.33639090397324717
278,Apple Wearables Bracelet Connecté Max,9,4,-0.8697932254696091,105,4.3,2024-11-30 10:25:45.743084,Polyvalent Apple Wearables Bracelet Connecté Max. Design moderne. Idéal pour bracelet connecté. Catégorie Wearables.,3,1.331182171886457,-0.8254691749621537,-0.9501697088320195
279,Samsung Gaming PC Gaming Lite,3,22,0.1525327981360953,235,5.0,2025-07-16 10:25:45.743084,Compact Samsung Gaming PC Gaming Lite. Connectivité avancée. Idéal pour pc gaming. Catégorie Gaming.,3,-0.2218636953144095,0.6331609644348404,1.4391571435206176
280,Lenovo Tablettes Android Tablet Standard,8,2,-0.569143083560404,125,4.0,2025-09-30 10:25:45.743084,Premium Lenovo Tablettes Android Tablet Standard. Haute performance. Idéal pour android tablet. Catégorie Tablettes.,3,1.2202503242292522,1.3387081126440519,1.1175169903193014
281,Acer Tablettes Windows Tablet Lite,8,32,0.11159678400545626,445,4.9,2024-10-04 10:25:45.743084,Compact Acer Tablettes Windows Tablet Lite. Longue autonomie. Idéal pour windows tablet. Catégorie Tablettes.,3,1.8858414101724807,-0.9198958698341044,-0.03119784254254351
282,Sony Ordinateurs Workstation Plus,4,33,-0.07732307323522562,178,3.6,2024-04-09 10:25:45.743084,Compact Sony Ordinateurs Workstation Plus. Longue autonomie. Idéal pour workstation. Catégorie Ordinateurs.,3,-1.1093184765720474,0.5242030504075951,1.4391571435206176
283,LG Ordinateurs Workstation Lite,4,33,1.2239131194373416,431,4.6,2024-09-10 10:25:45.743084,Puissant LG Ordinateurs Workstation Lite. Longue autonomie. Idéal pour workstation. Catégorie Ordinateurs.,3,-0.9983866289148428,0.4604228080501831,-0.3987865890583342
284,Xiaomi Accessoires Casque Plus,0,8,-0.9101413988427398,400,3.7,2025-08-02 10:25:45.743084,Puissant Xiaomi Accessoires Casque Plus. Connectivité avancée. Idéal pour casque. Catégorie Accessoires.,0,-1.4421140195436617,1.4429832984211233,-0.7663753355741241
285,Lenovo Ordinateurs Laptop Plus,4,18,0.4386592192606493,12,3.9,2025-08-04 10:25:45.743084,Performant Lenovo Ordinateurs Laptop Plus. Longue autonomie. Idéal pour laptop. Catégorie Ordinateurs.,3,-0.5546592382860237,0.23364861300160747,1.2816191092995652
286,HP Smartphones iPhone Pro,7,35,0.4704532960934831,230,4.4,2024-02-11 10:25:45.743084,Puissant HP Smartphones iPhone Pro. Design moderne. Idéal pour iphone. Catégorie Smartphones.,3,-0.443727390628819,1.888545626053102,-0.4906837756872815
287,LG Gaming Console Pro,3,11,-0.3301452748912776,27,4.4,2024-01-22 10:25:45.743084,Polyvalent LG Gaming Console Pro. Longue autonomie. Idéal pour console. Catégorie Gaming.,3,0.33279554297161423,0.8695790797769765,0.27512611288728234
288,Dell Audio Casque Bluetooth Lite,1,9,-0.8958507873239973,378,4.7,2025-09-11 10:25:45.743084,Compact Dell Audio Casque Bluetooth Lite. Connectivité avancée. Idéal pour casque bluetooth. Catégorie Audio.,0,-0.33279554297161423,1.2474981392693083,-0.03119784254254351
289,HP Audio Casque Bluetooth Plus,1,9,-0.9081042265624084,322,4.4,2025-04-20 10:25:45.743084,Premium HP Audio Casque Bluetooth Plus. Interface intuitive. Idéal pour casque bluetooth. Catégorie Audio.,0,-0.9983866289148428,-0.815182039098055,-0.03119784254254351
290,HP Smartphones Feature Phone Pro,7,15,-0.10393807029069936,260,4.4,2025-03-23 10:25:45.743084,Polyvalent HP Smartphones Feature Phone Pro. Connectivité avancée. Idéal pour feature phone. Catégorie Smartphones.,3,-1.2202503242292522,-0.7497664059109659,-0.03119784254254351
291,Lenovo Gaming Console Lite,3,11,0.40188876635994153,99,4.9,2025-02-24 10:25:45.743084,Premium Lenovo Gaming Console Lite. Design moderne. Idéal pour console. Catégorie Gaming.,3,0.7765229336004332,1.1206042640304112,0.19854512402982546
292,Acer Wearables Lunettes AR Lite,9,19,-0.6379508577453282,187,4.2,2024-05-29 10:25:45.743084,Puissant Acer Wearables Lunettes AR Lite. Haute performance. Idéal pour lunettes ar. Catégorie Wearables.,3,0.6655910859432285,-1.1568619088699046,-2.7881134414109714
293,Sony Accessoires Clavier Lite,0,10,-0.8284518039199986,398,3.8,2024-08-31 10:25:45.743084,Innovant Sony Accessoires Clavier Lite. Longue autonomie. Idéal pour clavier. Catégorie Accessoires.,3,0.6655910859432285,-1.1568619088699046,1.1940979791767583
294,HP Smart Home Alarme Lite,6,0,-0.8929926650202487,336,3.7,2025-09-12 10:25:45.743084,Compact HP Smart Home Alarme Lite. Longue autonomie. Idéal pour alarme. Catégorie Smart Home.,0,0.7765229336004332,0.20306393537992434,0.7039796504890379
295,LG Gaming Console Pro,3,11,0.7952555849879106,299,4.1,2025-03-28 10:25:45.743084,Performant LG Gaming Console Pro. Connectivité avancée. Idéal pour console. Catégorie Gaming.,3,-0.443727390628819,-1.522310813060665,-0.9501697088320195
296,Acer Photo Drone Lite,5,13,3.222298044958637,118,4.6,2025-03-21 10:25:45.743084,Révolutionnaire Acer Photo Drone Lite. Design moderne. Idéal pour drone. Catégorie Photo.,3,0.9983866289148428,-2.090786886246293,-1.8691415751214955
297,Sony Photo Drone Lite,5,13,4.0269912308750095,45,3.6,2025-04-04 10:25:45.743084,Premium Sony Photo Drone Lite. Haute performance. Idéal pour drone. Catégorie Photo.,3,1.1093184765720474,-0.7832919179193489,0.27512611288728234
